split,target,reference,metric,mean_diff,ci95,lower95,target_better_seeds,seeds
tool_slip_hidden_contact,causal_scene_flow_model_v5,action_direction_projection,risk_upper,-0.06305,0.00747,-0.07052,10,10
tool_slip_hidden_contact,causal_scene_flow_model_v5,action_direction_projection,intervention_consistency,0.13482,0.00605,0.12877,10,10
tool_slip_hidden_contact,causal_scene_flow_model_v5,rigid_scene_flow_cluster,mask_f1,0.18003,0.00644,0.17358,10,10
tool_slip_hidden_contact,causal_scene_flow_model_v5,rigid_scene_flow_cluster,target_success,0.29844,0.02975,0.26869,10,10
tool_slip_hidden_contact,causal_scene_flow_model_v5,rigid_scene_flow_cluster,causal_utility,0.38128,0.02291,0.35837,10,10
tool_slip_hidden_contact,causal_scene_flow_model_v5,rigid_scene_flow_cluster,passive_false_attribution,-0.47436,0.00910,-0.48346,10,10
tool_slip_hidden_contact,causal_scene_flow_model_v5,rigid_scene_flow_cluster,effect_error,-0.24497,0.01717,-0.26214,10,10
tool_slip_hidden_contact,causal_scene_flow_model_v5,rigid_scene_flow_cluster,unsafe_contact,-0.15000,0.02424,-0.17424,10,10
tool_slip_hidden_contact,causal_scene_flow_model_v5,rigid_scene_flow_cluster,risk_upper,-0.10892,0.00230,-0.11122,10,10
tool_slip_hidden_contact,causal_scene_flow_model_v5,rigid_scene_flow_cluster,intervention_consistency,0.14957,0.00394,0.14563,10,10
tool_slip_hidden_contact,causal_scene_flow_model_v5,temporal_difference_mask,mask_f1,0.38090,0.00832,0.37257,10,10
tool_slip_hidden_contact,causal_scene_flow_model_v5,temporal_difference_mask,target_success,0.50313,0.05059,0.45254,10,10
tool_slip_hidden_contact,causal_scene_flow_model_v5,temporal_difference_mask,causal_utility,0.63345,0.04081,0.59264,10,10
tool_slip_hidden_contact,causal_scene_flow_model_v5,temporal_difference_mask,passive_false_attribution,-0.66983,0.00804,-0.67787,10,10
tool_slip_hidden_contact,causal_scene_flow_model_v5,temporal_difference_mask,effect_error,-0.35606,0.01958,-0.37564,10,10
tool_slip_hidden_contact,causal_scene_flow_model_v5,temporal_difference_mask,unsafe_contact,-0.21094,0.03716,-0.24810,10,10
tool_slip_hidden_contact,causal_scene_flow_model_v5,temporal_difference_mask,risk_upper,-0.18531,0.00228,-0.18760,10,10
tool_slip_hidden_contact,causal_scene_flow_model_v5,temporal_difference_mask,intervention_consistency,0.35534,0.00517,0.35017,10,10
tool_slip_hidden_contact,causal_scene_flow_model_v5,noncausal_flow_transformer_proxy,mask_f1,0.09415,0.00399,0.09016,10,10
tool_slip_hidden_contact,causal_scene_flow_model_v5,noncausal_flow_transformer_proxy,target_success,0.09219,0.06217,0.03002,9,10
tool_slip_hidden_contact,causal_scene_flow_model_v5,noncausal_flow_transformer_proxy,causal_utility,0.11011,0.04529,0.06482,10,10
tool_slip_hidden_contact,causal_scene_flow_model_v5,noncausal_flow_transformer_proxy,passive_false_attribution,-0.05541,0.00671,-0.06212,10,10
tool_slip_hidden_contact,causal_scene_flow_model_v5,noncausal_flow_transformer_proxy,effect_error,0.05317,0.01009,0.04308,0,10
tool_slip_hidden_contact,causal_scene_flow_model_v5,noncausal_flow_transformer_proxy,unsafe_contact,-0.02500,0.02822,-0.05322,6,10
tool_slip_hidden_contact,causal_scene_flow_model_v5,noncausal_flow_transformer_proxy,risk_upper,-0.00004,0.00165,-0.00169,6,10
tool_slip_hidden_contact,causal_scene_flow_model_v5,noncausal_flow_transformer_proxy,intervention_consistency,0.15048,0.00299,0.14749,10,10
tool_slip_hidden_contact,causal_scene_flow_model_v5,learned_correlation_classifier,mask_f1,0.01075,0.00351,0.00724,10,10
tool_slip_hidden_contact,causal_scene_flow_model_v5,learned_correlation_classifier,target_success,-0.02969,0.03832,-0.06801,3,10
tool_slip_hidden_contact,causal_scene_flow_model_v5,learned_correlation_classifier,causal_utility,-0.01212,0.03725,-0.04937,4,10
tool_slip_hidden_contact,causal_scene_flow_model_v5,learned_correlation_classifier,passive_false_attribution,0.00985,0.00869,0.00116,3,10
tool_slip_hidden_contact,causal_scene_flow_model_v5,learned_correlation_classifier,effect_error,0.15093,0.00910,0.14183,0,10
tool_slip_hidden_contact,causal_scene_flow_model_v5,learned_correlation_classifier,unsafe_contact,-0.02344,0.03037,-0.05381,6,10
tool_slip_hidden_contact,causal_scene_flow_model_v5,learned_correlation_classifier,risk_upper,0.02384,0.00221,0.02162,0,10
tool_slip_hidden_contact,causal_scene_flow_model_v5,learned_correlation_classifier,intervention_consistency,0.07278,0.00201,0.07077,10,10
tool_slip_hidden_contact,causal_scene_flow_model_v5,calibrated_tree_flow_proxy,mask_f1,-0.00358,0.00307,-0.00665,3,10
tool_slip_hidden_contact,causal_scene_flow_model_v5,calibrated_tree_flow_proxy,target_success,-0.00157,0.05093,-0.05249,6,10
tool_slip_hidden_contact,causal_scene_flow_model_v5,calibrated_tree_flow_proxy,causal_utility,-0.00163,0.03617,-0.03780,6,10
tool_slip_hidden_contact,causal_scene_flow_model_v5,calibrated_tree_flow_proxy,passive_false_attribution,0.01753,0.00608,0.01145,0,10
tool_slip_hidden_contact,causal_scene_flow_model_v5,calibrated_tree_flow_proxy,effect_error,0.13513,0.00681,0.12831,0,10
tool_slip_hidden_contact,causal_scene_flow_model_v5,calibrated_tree_flow_proxy,unsafe_contact,-0.01094,0.02544,-0.03638,5,10
tool_slip_hidden_contact,causal_scene_flow_model_v5,calibrated_tree_flow_proxy,risk_upper,0.00060,0.00156,-0.00096,6,10
tool_slip_hidden_contact,causal_scene_flow_model_v5,calibrated_tree_flow_proxy,intervention_consistency,0.05254,0.00179,0.05076,10,10
tool_slip_hidden_contact,causal_scene_flow_model_v5,contrastive_action_flow,mask_f1,0.01222,0.00575,0.00646,9,10
tool_slip_hidden_contact,causal_scene_flow_model_v5,contrastive_action_flow,target_success,0.00312,0.05949,-0.05637,4,10
tool_slip_hidden_contact,causal_scene_flow_model_v5,contrastive_action_flow,causal_utility,0.00041,0.04398,-0.04357,3,10
tool_slip_hidden_contact,causal_scene_flow_model_v5,contrastive_action_flow,passive_false_attribution,0.07384,0.00897,0.06487,0,10
tool_slip_hidden_contact,causal_scene_flow_model_v5,contrastive_action_flow,effect_error,0.19908,0.00884,0.19025,0,10
tool_slip_hidden_contact,causal_scene_flow_model_v5,contrastive_action_flow,unsafe_contact,-0.02188,0.02337,-0.04525,6,10
tool_slip_hidden_contact,causal_scene_flow_model_v5,contrastive_action_flow,risk_upper,0.04575,0.00226,0.04348,0,10
tool_slip_hidden_contact,causal_scene_flow_model_v5,contrastive_action_flow,intervention_consistency,0.07662,0.00300,0.07362,10,10
tool_slip_hidden_contact,causal_scene_flow_model_v5,scene_flow_transformer_proxy,mask_f1,0.01338,0.00292,0.01046,10,10
tool_slip_hidden_contact,causal_scene_flow_model_v5,scene_flow_transformer_proxy,target_success,0.03281,0.05468,-0.02187,6,10
tool_slip_hidden_contact,causal_scene_flow_model_v5,scene_flow_transformer_proxy,causal_utility,0.05104,0.04346,0.00758,8,10
tool_slip_hidden_contact,causal_scene_flow_model_v5,scene_flow_transformer_proxy,passive_false_attribution,-0.04967,0.00631,-0.05598,10,10
tool_slip_hidden_contact,causal_scene_flow_model_v5,scene_flow_transformer_proxy,effect_error,0.07939,0.00768,0.07171,0,10
tool_slip_hidden_contact,causal_scene_flow_model_v5,scene_flow_transformer_proxy,unsafe_contact,-0.04844,0.03665,-0.08509,7,10
tool_slip_hidden_contact,causal_scene_flow_model_v5,scene_flow_transformer_proxy,risk_upper,0.00741,0.00167,0.00574,0,10
tool_slip_hidden_contact,causal_scene_flow_model_v5,scene_flow_transformer_proxy,intervention_consistency,0.06079,0.00178,0.05901,10,10
tool_slip_hidden_contact,causal_scene_flow_model_v5,world_model_flow_predictor,mask_f1,0.00033,0.00276,-0.00243,6,10
tool_slip_hidden_contact,causal_scene_flow_model_v5,world_model_flow_predictor,target_success,-0.01406,0.02939,-0.04345,2,10
tool_slip_hidden_contact,causal_scene_flow_model_v5,world_model_flow_predictor,causal_utility,-0.01154,0.02988,-0.04143,3,10
tool_slip_hidden_contact,causal_scene_flow_model_v5,world_model_flow_predictor,passive_false_attribution,0.03897,0.00386,0.03511,0,10
tool_slip_hidden_contact,causal_scene_flow_model_v5,world_model_flow_predictor,effect_error,0.05142,0.00495,0.04646,0,10
tool_slip_hidden_contact,causal_scene_flow_model_v5,world_model_flow_predictor,unsafe_contact,-0.00313,0.04583,-0.04896,4,10
tool_slip_hidden_contact,causal_scene_flow_model_v5,world_model_flow_predictor,risk_upper,0.01863,0.00093,0.01770,0,10
tool_slip_hidden_contact,causal_scene_flow_model_v5,world_model_flow_predictor,intervention_consistency,0.04070,0.00134,0.03936,10,10
tool_slip_hidden_contact,causal_scene_flow_model_v5,causal_scene_flow_model_v4,mask_f1,-0.00067,0.00183,-0.00250,5,10
tool_slip_hidden_contact,causal_scene_flow_model_v5,causal_scene_flow_model_v4,target_success,-0.00469,0.06616,-0.07085,4,10
tool_slip_hidden_contact,causal_scene_flow_model_v5,causal_scene_flow_model_v4,causal_utility,-0.00184,0.05479,-0.05663,4,10
tool_slip_hidden_contact,causal_scene_flow_model_v5,causal_scene_flow_model_v4,passive_false_attribution,0.02160,0.00255,0.01906,0,10
tool_slip_hidden_contact,causal_scene_flow_model_v5,causal_scene_flow_model_v4,effect_error,0.02149,0.00278,0.01871,0,10
tool_slip_hidden_contact,causal_scene_flow_model_v5,causal_scene_flow_model_v4,unsafe_contact,-0.00781,0.03771,-0.04553,4,10
tool_slip_hidden_contact,causal_scene_flow_model_v5,causal_scene_flow_model_v4,risk_upper,0.04111,0.00057,0.04055,0,10
tool_slip_hidden_contact,causal_scene_flow_model_v5,causal_scene_flow_model_v4,intervention_consistency,0.02184,0.00087,0.02097,10,10
tool_slip_hidden_contact,causal_scene_flow_model_v5,oracle_causal_mask,mask_f1,-0.21198,0.00620,-0.21819,0,10
tool_slip_hidden_contact,causal_scene_flow_model_v5,oracle_causal_mask,target_success,-0.30000,0.04204,-0.34204,0,10
tool_slip_hidden_contact,causal_scene_flow_model_v5,oracle_causal_mask,causal_utility,-0.34425,0.03548,-0.37973,0,10
tool_slip_hidden_contact,causal_scene_flow_model_v5,oracle_causal_mask,passive_false_attribution,0.20732,0.00834,0.19898,0,10
tool_slip_hidden_contact,causal_scene_flow_model_v5,oracle_causal_mask,effect_error,0.37301,0.01124,0.36178,0,10
tool_slip_hidden_contact,causal_scene_flow_model_v5,oracle_causal_mask,unsafe_contact,0.07813,0.02189,0.05623,0,10
tool_slip_hidden_contact,causal_scene_flow_model_v5,oracle_causal_mask,risk_upper,0.17392,0.00214,0.17178,0,10
tool_slip_hidden_contact,causal_scene_flow_model_v5,oracle_causal_mask,intervention_consistency,-0.20792,0.00413,-0.21205,0,10
transparent_depth_noise,causal_scene_flow_model_v5,flow_magnitude_threshold,mask_f1,0.38047,0.00624,0.37423,10,10
transparent_depth_noise,causal_scene_flow_model_v5,flow_magnitude_threshold,target_success,0.46406,0.05441,0.40965,10,10
transparent_depth_noise,causal_scene_flow_model_v5,flow_magnitude_threshold,causal_utility,0.56690,0.03904,0.52787,10,10
transparent_depth_noise,causal_scene_flow_model_v5,flow_magnitude_threshold,passive_false_attribution,-0.53565,0.00799,-0.54364,10,10
transparent_depth_noise,causal_scene_flow_model_v5,flow_magnitude_threshold,effect_error,-0.33649,0.01386,-0.35035,10,10
transparent_depth_noise,causal_scene_flow_model_v5,flow_magnitude_threshold,unsafe_contact,-0.15625,0.01882,-0.17507,10,10
transparent_depth_noise,causal_scene_flow_model_v5,flow_magnitude_threshold,risk_upper,-0.16172,0.00211,-0.16384,10,10
transparent_depth_noise,causal_scene_flow_model_v5,flow_magnitude_threshold,intervention_consistency,0.33724,0.00345,0.33379,10,10
transparent_depth_noise,causal_scene_flow_model_v5,action_direction_projection,mask_f1,0.23872,0.00716,0.23156,10,10
transparent_depth_noise,causal_scene_flow_model_v5,action_direction_projection,target_success,0.23906,0.04085,0.19821,10,10
transparent_depth_noise,causal_scene_flow_model_v5,action_direction_projection,causal_utility,0.27783,0.03336,0.24447,10,10
transparent_depth_noise,causal_scene_flow_model_v5,action_direction_projection,passive_false_attribution,-0.22592,0.02052,-0.24644,10,10
transparent_depth_noise,causal_scene_flow_model_v5,action_direction_projection,effect_error,-0.02414,0.00911,-0.03325,10,10
transparent_depth_noise,causal_scene_flow_model_v5,action_direction_projection,unsafe_contact,-0.07188,0.03137,-0.10324,9,10
transparent_depth_noise,causal_scene_flow_model_v5,action_direction_projection,risk_upper,-0.06252,0.00578,-0.06829,10,10
transparent_depth_noise,causal_scene_flow_model_v5,action_direction_projection,intervention_consistency,0.14884,0.00480,0.14404,10,10
transparent_depth_noise,causal_scene_flow_model_v5,rigid_scene_flow_cluster,mask_f1,0.20467,0.00599,0.19868,10,10
transparent_depth_noise,causal_scene_flow_model_v5,rigid_scene_flow_cluster,target_success,0.33125,0.03349,0.29776,10,10
transparent_depth_noise,causal_scene_flow_model_v5,rigid_scene_flow_cluster,causal_utility,0.39097,0.02690,0.36407,10,10
transparent_depth_noise,causal_scene_flow_model_v5,rigid_scene_flow_cluster,passive_false_attribution,-0.40565,0.00757,-0.41322,10,10
transparent_depth_noise,causal_scene_flow_model_v5,rigid_scene_flow_cluster,effect_error,-0.26602,0.01082,-0.27684,10,10
transparent_depth_noise,causal_scene_flow_model_v5,rigid_scene_flow_cluster,unsafe_contact,-0.12344,0.03520,-0.15864,9,10
transparent_depth_noise,causal_scene_flow_model_v5,rigid_scene_flow_cluster,risk_upper,-0.10491,0.00203,-0.10693,10,10
transparent_depth_noise,causal_scene_flow_model_v5,rigid_scene_flow_cluster,intervention_consistency,0.14393,0.00254,0.14138,10,10
transparent_depth_noise,causal_scene_flow_model_v5,temporal_difference_mask,mask_f1,0.38487,0.00608,0.37879,10,10
transparent_depth_noise,causal_scene_flow_model_v5,temporal_difference_mask,target_success,0.52187,0.06650,0.45537,10,10
transparent_depth_noise,causal_scene_flow_model_v5,temporal_difference_mask,causal_utility,0.63035,0.04260,0.58775,10,10
transparent_depth_noise,causal_scene_flow_model_v5,temporal_difference_mask,passive_false_attribution,-0.60392,0.00559,-0.60951,10,10
transparent_depth_noise,causal_scene_flow_model_v5,temporal_difference_mask,effect_error,-0.38171,0.01094,-0.39264,10,10
transparent_depth_noise,causal_scene_flow_model_v5,temporal_difference_mask,unsafe_contact,-0.19219,0.03794,-0.23012,10,10
transparent_depth_noise,causal_scene_flow_model_v5,temporal_difference_mask,risk_upper,-0.18325,0.00153,-0.18478,10,10
transparent_depth_noise,causal_scene_flow_model_v5,temporal_difference_mask,intervention_consistency,0.32419,0.00298,0.32121,10,10
transparent_depth_noise,causal_scene_flow_model_v5,noncausal_flow_transformer_proxy,mask_f1,0.03637,0.00428,0.03209,10,10
transparent_depth_noise,causal_scene_flow_model_v5,noncausal_flow_transformer_proxy,target_success,0.11875,0.06572,0.05303,8,10
transparent_depth_noise,causal_scene_flow_model_v5,noncausal_flow_transformer_proxy,causal_utility,0.12993,0.04686,0.08307,9,10
transparent_depth_noise,causal_scene_flow_model_v5,noncausal_flow_transformer_proxy,passive_false_attribution,-0.07346,0.00629,-0.07975,10,10
transparent_depth_noise,causal_scene_flow_model_v5,noncausal_flow_transformer_proxy,effect_error,-0.07473,0.00518,-0.07992,10,10
transparent_depth_noise,causal_scene_flow_model_v5,noncausal_flow_transformer_proxy,unsafe_contact,-0.03437,0.03222,-0.06659,8,10
transparent_depth_noise,causal_scene_flow_model_v5,noncausal_flow_transformer_proxy,risk_upper,-0.00911,0.00170,-0.01081,10,10
transparent_depth_noise,causal_scene_flow_model_v5,noncausal_flow_transformer_proxy,intervention_consistency,0.12759,0.00153,0.12606,10,10
transparent_depth_noise,causal_scene_flow_model_v5,learned_correlation_classifier,mask_f1,-0.02543,0.00342,-0.02885,0,10
transparent_depth_noise,causal_scene_flow_model_v5,learned_correlation_classifier,target_success,-0.00313,0.05475,-0.05787,4,10
transparent_depth_noise,causal_scene_flow_model_v5,learned_correlation_classifier,causal_utility,0.00013,0.04275,-0.04261,4,10
transparent_depth_noise,causal_scene_flow_model_v5,learned_correlation_classifier,passive_false_attribution,0.02831,0.00588,0.02243,0,10
transparent_depth_noise,causal_scene_flow_model_v5,learned_correlation_classifier,effect_error,0.09939,0.00696,0.09243,0,10
transparent_depth_noise,causal_scene_flow_model_v5,learned_correlation_classifier,unsafe_contact,-0.02344,0.03236,-0.05580,6,10
transparent_depth_noise,causal_scene_flow_model_v5,learned_correlation_classifier,risk_upper,0.02379,0.00159,0.02221,0,10
transparent_depth_noise,causal_scene_flow_model_v5,learned_correlation_classifier,intervention_consistency,0.06092,0.00168,0.05924,10,10
transparent_depth_noise,causal_scene_flow_model_v5,calibrated_tree_flow_proxy,mask_f1,-0.03483,0.00243,-0.03727,0,10
transparent_depth_noise,causal_scene_flow_model_v5,calibrated_tree_flow_proxy,target_success,-0.03281,0.03992,-0.07273,3,10
transparent_depth_noise,causal_scene_flow_model_v5,calibrated_tree_flow_proxy,causal_utility,-0.02916,0.03072,-0.05988,4,10
transparent_depth_noise,causal_scene_flow_model_v5,calibrated_tree_flow_proxy,passive_false_attribution,0.03061,0.00377,0.02685,0,10
transparent_depth_noise,causal_scene_flow_model_v5,calibrated_tree_flow_proxy,effect_error,0.07680,0.00703,0.06977,0,10
transparent_depth_noise,causal_scene_flow_model_v5,calibrated_tree_flow_proxy,unsafe_contact,-0.00625,0.02709,-0.03334,5,10
transparent_depth_noise,causal_scene_flow_model_v5,calibrated_tree_flow_proxy,risk_upper,-0.00287,0.00102,-0.00390,9,10
transparent_depth_noise,causal_scene_flow_model_v5,calibrated_tree_flow_proxy,intervention_consistency,0.04514,0.00136,0.04378,10,10
transparent_depth_noise,causal_scene_flow_model_v5,contrastive_action_flow,mask_f1,-0.03060,0.00352,-0.03412,0,10
transparent_depth_noise,causal_scene_flow_model_v5,contrastive_action_flow,target_success,-0.01719,0.04710,-0.06429,4,10
transparent_depth_noise,causal_scene_flow_model_v5,contrastive_action_flow,causal_utility,-0.03099,0.03795,-0.06894,3,10
transparent_depth_noise,causal_scene_flow_model_v5,contrastive_action_flow,passive_false_attribution,0.09704,0.00529,0.09175,0,10
transparent_depth_noise,causal_scene_flow_model_v5,contrastive_action_flow,effect_error,0.18227,0.00944,0.17283,0,10
transparent_depth_noise,causal_scene_flow_model_v5,contrastive_action_flow,unsafe_contact,-0.00156,0.03399,-0.03556,5,10
transparent_depth_noise,causal_scene_flow_model_v5,contrastive_action_flow,risk_upper,0.04673,0.00142,0.04530,0,10
transparent_depth_noise,causal_scene_flow_model_v5,contrastive_action_flow,intervention_consistency,0.06629,0.00170,0.06459,10,10
transparent_depth_noise,causal_scene_flow_model_v5,scene_flow_transformer_proxy,mask_f1,0.01405,0.00292,0.01113,10,10
transparent_depth_noise,causal_scene_flow_model_v5,scene_flow_transformer_proxy,target_success,0.06719,0.04497,0.02221,8,10
transparent_depth_noise,causal_scene_flow_model_v5,scene_flow_transformer_proxy,causal_utility,0.07196,0.03947,0.03249,9,10
transparent_depth_noise,causal_scene_flow_model_v5,scene_flow_transformer_proxy,passive_false_attribution,-0.04253,0.00529,-0.04783,10,10
transparent_depth_noise,causal_scene_flow_model_v5,scene_flow_transformer_proxy,effect_error,0.03771,0.00867,0.02904,0,10
transparent_depth_noise,causal_scene_flow_model_v5,scene_flow_transformer_proxy,unsafe_contact,-0.03438,0.03021,-0.06459,7,10
transparent_depth_noise,causal_scene_flow_model_v5,scene_flow_transformer_proxy,risk_upper,0.00180,0.00143,0.00037,3,10
transparent_depth_noise,causal_scene_flow_model_v5,scene_flow_transformer_proxy,intervention_consistency,0.06222,0.00094,0.06127,10,10
transparent_depth_noise,causal_scene_flow_model_v5,world_model_flow_predictor,mask_f1,-0.01958,0.00224,-0.02182,0,10
transparent_depth_noise,causal_scene_flow_model_v5,world_model_flow_predictor,target_success,-0.03906,0.07963,-0.11870,5,10
transparent_depth_noise,causal_scene_flow_model_v5,world_model_flow_predictor,causal_utility,-0.03921,0.05894,-0.09815,4,10
transparent_depth_noise,causal_scene_flow_model_v5,world_model_flow_predictor,passive_false_attribution,0.04317,0.00346,0.03971,0,10
transparent_depth_noise,causal_scene_flow_model_v5,world_model_flow_predictor,effect_error,0.04728,0.00319,0.04408,0,10
transparent_depth_noise,causal_scene_flow_model_v5,world_model_flow_predictor,unsafe_contact,0.01406,0.02163,-0.00757,2,10
transparent_depth_noise,causal_scene_flow_model_v5,world_model_flow_predictor,risk_upper,0.01203,0.00083,0.01120,0,10
transparent_depth_noise,causal_scene_flow_model_v5,world_model_flow_predictor,intervention_consistency,0.03625,0.00108,0.03517,10,10
transparent_depth_noise,causal_scene_flow_model_v5,causal_scene_flow_model_v4,mask_f1,-0.01032,0.00148,-0.01180,0,10
transparent_depth_noise,causal_scene_flow_model_v5,causal_scene_flow_model_v4,target_success,0.01094,0.05901,-0.04807,6,10
transparent_depth_noise,causal_scene_flow_model_v5,causal_scene_flow_model_v4,causal_utility,0.00070,0.04113,-0.04043,5,10
transparent_depth_noise,causal_scene_flow_model_v5,causal_scene_flow_model_v4,passive_false_attribution,0.01589,0.00229,0.01359,0,10
transparent_depth_noise,causal_scene_flow_model_v5,causal_scene_flow_model_v4,effect_error,0.00948,0.00236,0.00711,0,10
transparent_depth_noise,causal_scene_flow_model_v5,causal_scene_flow_model_v4,unsafe_contact,0.01406,0.02560,-0.01154,2,10
transparent_depth_noise,causal_scene_flow_model_v5,causal_scene_flow_model_v4,risk_upper,0.03154,0.00055,0.03100,0,10
transparent_depth_noise,causal_scene_flow_model_v5,causal_scene_flow_model_v4,intervention_consistency,0.01860,0.00063,0.01796,10,10
transparent_depth_noise,causal_scene_flow_model_v5,oracle_causal_mask,mask_f1,-0.19646,0.00458,-0.20104,0,10
transparent_depth_noise,causal_scene_flow_model_v5,oracle_causal_mask,target_success,-0.26094,0.04135,-0.30229,0,10
transparent_depth_noise,causal_scene_flow_model_v5,oracle_causal_mask,causal_utility,-0.31127,0.03040,-0.34167,0,10
transparent_depth_noise,causal_scene_flow_model_v5,oracle_causal_mask,passive_false_attribution,0.22001,0.00860,0.21141,0,10
transparent_depth_noise,causal_scene_flow_model_v5,oracle_causal_mask,effect_error,0.40580,0.00749,0.39831,0,10
transparent_depth_noise,causal_scene_flow_model_v5,oracle_causal_mask,unsafe_contact,0.07188,0.01458,0.05730,0,10
transparent_depth_noise,causal_scene_flow_model_v5,oracle_causal_mask,risk_upper,0.16731,0.00223,0.16508,0,10
transparent_depth_noise,causal_scene_flow_model_v5,oracle_causal_mask,intervention_consistency,-0.17126,0.00269,-0.17395,0,10
