stress_axis,stress_level,split,method,seed,rows,mask_f1,precision,recall,occluded_recall,passive_false_attribution,effect_error,target_success,unsafe_contact,brier,calibration_error,risk_upper,coverage,counterfactual_gap,intervention_consistency,causal_utility
articulation_delay,0.25,combined_hard_shift,oracle_causal_mask,4,32,1.00000,1.00000,1.00000,1.00000,0.00000,0.00000,0.93750,0.00000,0.00001,0.00171,0.02071,1.00000,0.99400,1.00000,0.93625
articulation_delay,0.25,combined_hard_shift,oracle_causal_mask,5,32,1.00000,1.00000,1.00000,1.00000,0.00000,0.00000,0.96875,0.03125,0.00001,0.00179,0.02062,1.00000,0.99400,1.00000,0.94688
articulation_delay,0.25,combined_hard_shift,oracle_causal_mask,6,32,1.00000,1.00000,1.00000,1.00000,0.00000,0.00000,0.96875,0.00000,0.00001,0.00175,0.02069,1.00000,0.99400,1.00000,0.95813
articulation_delay,0.25,combined_hard_shift,oracle_causal_mask,7,32,1.00000,1.00000,1.00000,1.00000,0.00000,0.00000,0.96875,0.00000,0.00001,0.00178,0.02067,1.00000,0.99400,1.00000,0.95813
articulation_delay,0.25,combined_hard_shift,oracle_causal_mask,8,32,1.00000,1.00000,1.00000,1.00000,0.00000,0.00000,0.96875,0.00000,0.00001,0.00178,0.02052,1.00000,0.99400,1.00000,0.95813
articulation_delay,0.25,combined_hard_shift,oracle_causal_mask,9,32,1.00000,1.00000,1.00000,1.00000,0.00000,0.00000,0.96875,0.03125,0.00001,0.00176,0.02050,1.00000,0.99400,1.00000,0.94687
articulation_delay,0.25,combined_hard_shift,world_model_flow_predictor,0,32,0.78303,0.72189,0.88118,0.80634,0.21625,0.44554,0.65625,0.06250,0.11615,0.18991,0.19406,1.00000,0.41161,0.75557,0.60015
articulation_delay,0.25,combined_hard_shift,world_model_flow_predictor,1,32,0.76527,0.69057,0.87731,0.82422,0.25082,0.57088,0.81250,0.09375,0.11222,0.18460,0.20250,1.00000,0.41791,0.75023,0.68312
articulation_delay,0.25,combined_hard_shift,world_model_flow_predictor,2,32,0.77606,0.70468,0.88158,0.83474,0.21626,0.45659,0.59375,0.18750,0.11490,0.19766,0.19491,1.00000,0.41131,0.75551,0.50961
articulation_delay,0.25,combined_hard_shift,world_model_flow_predictor,3,32,0.71656,0.62373,0.86213,0.78019,0.30151,0.55428,0.46875,0.12500,0.11900,0.19061,0.21578,1.00000,0.40358,0.72768,0.41566
articulation_delay,0.25,combined_hard_shift,world_model_flow_predictor,4,32,0.76449,0.68708,0.88779,0.81635,0.26195,0.54454,0.50000,0.06250,0.11345,0.18797,0.20517,1.00000,0.42887,0.75621,0.47646
articulation_delay,0.25,combined_hard_shift,world_model_flow_predictor,5,32,0.74286,0.66739,0.86362,0.79111,0.25703,0.57089,0.62500,0.15625,0.11575,0.19257,0.20502,1.00000,0.40416,0.73816,0.52359
articulation_delay,0.25,combined_hard_shift,world_model_flow_predictor,6,32,0.75309,0.69039,0.86521,0.79458,0.25459,0.49564,0.65625,0.18750,0.11664,0.18888,0.20433,1.00000,0.41147,0.74291,0.54123
articulation_delay,0.25,combined_hard_shift,world_model_flow_predictor,7,32,0.77800,0.72414,0.87378,0.81650,0.20765,0.47221,0.65625,0.21875,0.11252,0.19182,0.19251,1.00000,0.41651,0.75808,0.54282
articulation_delay,0.25,combined_hard_shift,world_model_flow_predictor,8,32,0.77033,0.72429,0.85833,0.75595,0.21343,0.46980,0.65625,0.18750,0.11603,0.18885,0.19389,1.00000,0.40374,0.74616,0.55087
articulation_delay,0.25,combined_hard_shift,world_model_flow_predictor,9,32,0.74279,0.69703,0.83244,0.70502,0.23619,0.52109,0.62500,0.06250,0.11537,0.18293,0.19942,1.00000,0.39315,0.72891,0.56171
articulation_delay,0.50,combined_hard_shift,action_direction_projection,0,32,0.51910,0.38444,0.86778,0.67199,0.62501,0.50329,0.37500,0.21875,0.24370,0.33109,0.31437,1.00000,0.27913,0.59327,0.23280
articulation_delay,0.50,combined_hard_shift,action_direction_projection,1,32,0.54148,0.40427,0.87742,0.73105,0.56893,0.46309,0.28125,0.09375,0.22874,0.31838,0.29647,1.00000,0.30954,0.62392,0.22858
articulation_delay,0.50,combined_hard_shift,action_direction_projection,2,32,0.58346,0.45465,0.85869,0.72866,0.40171,0.46059,0.59375,0.09375,0.20116,0.28031,0.24706,1.00000,0.32685,0.66485,0.47917
articulation_delay,0.50,combined_hard_shift,action_direction_projection,3,32,0.51906,0.37987,0.87007,0.71556,0.55099,0.51948,0.46875,0.21875,0.23395,0.32515,0.29290,1.00000,0.30106,0.62155,0.30972
articulation_delay,0.50,combined_hard_shift,action_direction_projection,4,32,0.54117,0.40900,0.84525,0.65453,0.57606,0.49780,0.31250,0.18750,0.22486,0.30745,0.29788,1.00000,0.30565,0.61197,0.21228
articulation_delay,0.50,combined_hard_shift,action_direction_projection,5,32,0.57979,0.45578,0.85685,0.68741,0.49700,0.47101,0.37500,0.18750,0.20742,0.28450,0.27262,1.00000,0.33107,0.64560,0.27734
articulation_delay,0.50,combined_hard_shift,action_direction_projection,6,32,0.55309,0.42391,0.86767,0.73039,0.58670,0.44877,0.43750,0.34375,0.23729,0.31564,0.30181,1.00000,0.29618,0.61053,0.24693
articulation_delay,0.50,combined_hard_shift,action_direction_projection,7,32,0.53529,0.41134,0.84249,0.64720,0.60633,0.45986,0.34375,0.21875,0.23904,0.31791,0.30816,1.00000,0.29359,0.59833,0.21897
articulation_delay,0.50,combined_hard_shift,action_direction_projection,8,32,0.59600,0.47436,0.85656,0.68587,0.45394,0.48286,0.59375,0.15625,0.19301,0.27416,0.26001,1.00000,0.33398,0.65651,0.45007
articulation_delay,0.50,combined_hard_shift,action_direction_projection,9,32,0.58139,0.45670,0.86795,0.71280,0.54950,0.43890,0.43750,0.18750,0.22272,0.30647,0.29018,1.00000,0.30921,0.62557,0.31457
articulation_delay,0.50,combined_hard_shift,calibrated_tree_flow_proxy,0,32,0.74639,0.66263,0.88429,0.84067,0.31379,0.31006,0.68750,0.21875,0.12179,0.19804,0.23388,1.00000,0.36436,0.71035,0.55091
articulation_delay,0.50,combined_hard_shift,calibrated_tree_flow_proxy,1,32,0.73184,0.62549,0.89766,0.85490,0.32508,0.34414,0.53125,0.15625,0.12075,0.20048,0.23623,1.00000,0.38115,0.72007,0.45947
articulation_delay,0.50,combined_hard_shift,calibrated_tree_flow_proxy,2,32,0.77204,0.69014,0.89856,0.88899,0.26656,0.37337,0.65625,0.12500,0.11506,0.18737,0.22003,1.00000,0.38706,0.73626,0.57186
articulation_delay,0.50,combined_hard_shift,calibrated_tree_flow_proxy,3,32,0.76777,0.68590,0.89070,0.86758,0.26713,0.38184,0.62500,0.09375,0.11797,0.19853,0.22133,1.00000,0.37436,0.72748,0.55893
articulation_delay,0.50,combined_hard_shift,calibrated_tree_flow_proxy,4,32,0.73510,0.65092,0.87182,0.80810,0.31379,0.35193,0.65625,0.15625,0.12090,0.19687,0.23379,1.00000,0.36822,0.70911,0.54706
articulation_delay,0.50,combined_hard_shift,calibrated_tree_flow_proxy,5,32,0.76641,0.67961,0.89264,0.85626,0.27929,0.37647,0.50000,0.15625,0.11539,0.18985,0.22321,1.00000,0.38466,0.73066,0.44795
articulation_delay,0.50,combined_hard_shift,calibrated_tree_flow_proxy,6,32,0.75162,0.67046,0.88660,0.88663,0.31683,0.33150,0.78125,0.12500,0.12122,0.19523,0.23383,1.00000,0.36545,0.71085,0.64953
articulation_delay,0.50,combined_hard_shift,calibrated_tree_flow_proxy,7,32,0.75174,0.66204,0.89249,0.85965,0.29612,0.34997,0.65625,0.12500,0.11929,0.19453,0.22827,1.00000,0.37160,0.72013,0.56454
articulation_delay,0.50,combined_hard_shift,calibrated_tree_flow_proxy,8,32,0.78103,0.70839,0.89069,0.84940,0.25447,0.37202,0.71875,0.18750,0.11020,0.18021,0.21676,1.00000,0.39306,0.73999,0.59653
articulation_delay,0.50,combined_hard_shift,calibrated_tree_flow_proxy,9,32,0.76241,0.67371,0.89611,0.87844,0.29021,0.33864,0.56250,0.03125,0.11849,0.19191,0.22684,1.00000,0.37871,0.72607,0.53647
articulation_delay,0.50,combined_hard_shift,causal_scene_flow_model_v5,0,32,0.76080,0.68620,0.87804,0.85014,0.25787,0.53992,0.65625,0.15625,0.11080,0.18300,0.21140,1.00000,0.44750,0.76426,0.55322
articulation_delay,0.50,combined_hard_shift,causal_scene_flow_model_v5,1,32,0.72714,0.63600,0.89215,0.83812,0.29593,0.52857,0.43750,0.03125,0.12026,0.19810,0.22224,1.00000,0.47174,0.77216,0.43678
articulation_delay,0.50,combined_hard_shift,causal_scene_flow_model_v5,2,32,0.75528,0.65804,0.91149,0.91007,0.27531,0.55581,0.62500,0.09375,0.11350,0.19089,0.21566,1.00000,0.49272,0.79263,0.55333
articulation_delay,0.50,combined_hard_shift,causal_scene_flow_model_v5,3,32,0.74065,0.65764,0.87256,0.86555,0.27422,0.65832,0.56250,0.06250,0.10785,0.18187,0.21444,1.00000,0.46243,0.76700,0.50939
articulation_delay,0.50,combined_hard_shift,causal_scene_flow_model_v5,4,32,0.73939,0.65427,0.88030,0.83646,0.28228,0.57029,0.62500,0.03125,0.11719,0.19146,0.21831,1.00000,0.45445,0.76309,0.56803
articulation_delay,0.50,combined_hard_shift,causal_scene_flow_model_v5,5,32,0.75554,0.65984,0.90580,0.88401,0.27843,0.53957,0.65625,0.03125,0.11488,0.19516,0.21670,1.00000,0.47711,0.78235,0.59711
articulation_delay,0.50,combined_hard_shift,causal_scene_flow_model_v5,6,32,0.75895,0.70666,0.85361,0.84351,0.23946,0.58836,0.53125,0.09375,0.10938,0.17835,0.20669,1.00000,0.45396,0.76532,0.48736
articulation_delay,0.50,combined_hard_shift,causal_scene_flow_model_v5,7,32,0.77404,0.71026,0.88790,0.85241,0.23438,0.51371,0.59375,0.06250,0.11043,0.18525,0.20542,1.00000,0.46570,0.78146,0.55180
articulation_delay,0.50,combined_hard_shift,causal_scene_flow_model_v5,8,32,0.77522,0.68984,0.90749,0.88781,0.26091,0.56395,0.68750,0.03125,0.10657,0.18277,0.21157,1.00000,0.49826,0.79764,0.62461
articulation_delay,0.50,combined_hard_shift,causal_scene_flow_model_v5,9,32,0.75506,0.66670,0.89545,0.87612,0.28034,0.51609,0.62500,0.09375,0.11322,0.18616,0.21685,1.00000,0.47259,0.77689,0.55318
articulation_delay,0.50,combined_hard_shift,contrastive_action_flow,0,32,0.71373,0.66567,0.79864,0.66381,0.29624,0.29363,0.62500,0.15625,0.12689,0.18897,0.19904,1.00000,0.32829,0.67318,0.52306
articulation_delay,0.50,combined_hard_shift,contrastive_action_flow,1,32,0.69870,0.62417,0.81424,0.70444,0.30619,0.29964,0.68750,0.15625,0.12432,0.19131,0.20085,1.00000,0.34858,0.68560,0.56434
articulation_delay,0.50,combined_hard_shift,contrastive_action_flow,2,32,0.74532,0.70850,0.81834,0.73963,0.23759,0.30893,0.68750,0.15625,0.11843,0.17543,0.18149,1.00000,0.35168,0.70337,0.58161
articulation_delay,0.50,combined_hard_shift,contrastive_action_flow,3,32,0.75256,0.72454,0.81229,0.72985,0.23065,0.28039,0.65625,0.12500,0.12153,0.18911,0.18113,1.00000,0.34157,0.69807,0.57405
articulation_delay,0.50,combined_hard_shift,contrastive_action_flow,4,32,0.71713,0.67723,0.79376,0.65850,0.27547,0.29050,0.59375,0.15625,0.12456,0.18662,0.19327,1.00000,0.33446,0.67969,0.50519
articulation_delay,0.50,combined_hard_shift,contrastive_action_flow,5,32,0.74419,0.70041,0.81319,0.71639,0.25053,0.30858,0.53125,0.03125,0.11867,0.17896,0.18486,1.00000,0.35248,0.69960,0.51507
articulation_delay,0.50,combined_hard_shift,contrastive_action_flow,6,32,0.70693,0.66411,0.79448,0.69730,0.31376,0.28305,0.65625,0.06250,0.12669,0.18629,0.20288,1.00000,0.32998,0.66913,0.57564
articulation_delay,0.50,combined_hard_shift,contrastive_action_flow,7,32,0.72006,0.66597,0.81731,0.70074,0.28881,0.30696,0.65625,0.12500,0.12455,0.18550,0.19562,1.00000,0.33591,0.68363,0.55855
articulation_delay,0.50,combined_hard_shift,contrastive_action_flow,8,32,0.75654,0.73002,0.80718,0.68868,0.21733,0.30162,0.78125,0.15625,0.11333,0.16883,0.17627,1.00000,0.35966,0.70908,0.65258
articulation_delay,0.50,combined_hard_shift,contrastive_action_flow,9,32,0.72885,0.67506,0.81729,0.73233,0.27931,0.30771,0.65625,0.00000,0.12247,0.18199,0.19315,1.00000,0.34495,0.69042,0.60686
articulation_delay,0.50,combined_hard_shift,learned_correlation_classifier,0,32,0.70991,0.61945,0.87201,0.79583,0.38929,0.33424,0.37500,0.21875,0.13517,0.21448,0.23024,1.00000,0.33541,0.67549,0.31163
articulation_delay,0.50,combined_hard_shift,learned_correlation_classifier,1,32,0.69776,0.58816,0.87620,0.79540,0.38182,0.34869,0.62500,0.12500,0.13199,0.21537,0.22773,1.00000,0.35218,0.68694,0.51983
articulation_delay,0.50,combined_hard_shift,learned_correlation_classifier,2,32,0.75776,0.68056,0.88451,0.85641,0.28313,0.35770,0.59375,0.21875,0.12594,0.20009,0.19972,1.00000,0.35257,0.71102,0.48800
articulation_delay,0.50,combined_hard_shift,learned_correlation_classifier,3,32,0.75121,0.66993,0.88212,0.83401,0.30194,0.35502,0.53125,0.25000,0.13034,0.21508,0.20617,1.00000,0.34667,0.70319,0.42892
articulation_delay,0.50,combined_hard_shift,learned_correlation_classifier,4,32,0.71189,0.62105,0.86016,0.77331,0.35095,0.35123,0.65625,0.18750,0.13242,0.21179,0.21986,1.00000,0.34046,0.68347,0.52461
articulation_delay,0.50,combined_hard_shift,learned_correlation_classifier,5,32,0.74565,0.66113,0.87826,0.82999,0.31962,0.36798,0.62500,0.12500,0.12616,0.20288,0.20935,1.00000,0.35554,0.70291,0.53572
articulation_delay,0.50,combined_hard_shift,learned_correlation_classifier,6,32,0.70979,0.62630,0.86970,0.84471,0.39926,0.32903,0.59375,0.06250,0.13524,0.21318,0.23241,1.00000,0.33639,0.67321,0.51982
articulation_delay,0.50,combined_hard_shift,learned_correlation_classifier,7,32,0.71177,0.61407,0.88504,0.82650,0.38384,0.36085,0.75000,0.12500,0.13337,0.21184,0.22753,1.00000,0.34062,0.68279,0.60811
articulation_delay,0.50,combined_hard_shift,learned_correlation_classifier,8,32,0.76662,0.69852,0.87279,0.80853,0.26454,0.35746,0.65625,0.15625,0.12074,0.19362,0.19479,1.00000,0.36075,0.71632,0.55855
articulation_delay,0.50,combined_hard_shift,learned_correlation_classifier,9,32,0.73543,0.64081,0.88817,0.85857,0.34156,0.34318,0.68750,0.21875,0.13053,0.20703,0.21611,1.00000,0.34851,0.69701,0.54223
articulation_delay,0.50,combined_hard_shift,oracle_causal_mask,0,32,1.00000,1.00000,1.00000,1.00000,0.00000,0.00000,1.00000,0.06250,0.00001,0.00174,0.02122,1.00000,0.99400,1.00000,0.95750
articulation_delay,0.50,combined_hard_shift,oracle_causal_mask,1,32,1.00000,1.00000,1.00000,1.00000,0.00000,0.00000,1.00000,0.03125,0.00001,0.00178,0.02117,1.00000,0.99400,1.00000,0.96875
articulation_delay,0.50,combined_hard_shift,oracle_causal_mask,2,32,1.00000,1.00000,1.00000,1.00000,0.00000,0.00000,0.96875,0.03125,0.00001,0.00172,0.02121,1.00000,0.99400,1.00000,0.94687
articulation_delay,0.50,combined_hard_shift,oracle_causal_mask,3,32,1.00000,1.00000,1.00000,1.00000,0.00000,0.00000,1.00000,0.00000,0.00001,0.00178,0.02107,1.00000,0.99400,1.00000,0.98000
articulation_delay,0.50,combined_hard_shift,oracle_causal_mask,4,32,1.00000,1.00000,1.00000,1.00000,0.00000,0.00000,0.93750,0.00000,0.00001,0.00176,0.02115,1.00000,0.99400,1.00000,0.93625
articulation_delay,0.50,combined_hard_shift,oracle_causal_mask,5,32,1.00000,1.00000,1.00000,1.00000,0.00000,0.00000,0.96875,0.03125,0.00001,0.00172,0.02109,1.00000,0.99400,1.00000,0.94688
articulation_delay,0.50,combined_hard_shift,oracle_causal_mask,6,32,1.00000,1.00000,1.00000,1.00000,0.00000,0.00000,0.96875,0.00000,0.00001,0.00175,0.02111,1.00000,0.99400,1.00000,0.95813
articulation_delay,0.50,combined_hard_shift,oracle_causal_mask,7,32,1.00000,1.00000,1.00000,1.00000,0.00000,0.00000,0.96875,0.00000,0.00001,0.00174,0.02110,1.00000,0.99400,1.00000,0.95813
articulation_delay,0.50,combined_hard_shift,oracle_causal_mask,8,32,1.00000,1.00000,1.00000,1.00000,0.00000,0.00000,0.96875,0.00000,0.00001,0.00172,0.02141,1.00000,0.99400,1.00000,0.95813
articulation_delay,0.50,combined_hard_shift,oracle_causal_mask,9,32,1.00000,1.00000,1.00000,1.00000,0.00000,0.00000,0.96875,0.03125,0.00001,0.00172,0.02124,1.00000,0.99400,1.00000,0.94687
articulation_delay,0.50,combined_hard_shift,world_model_flow_predictor,0,32,0.76444,0.72943,0.83131,0.73631,0.21101,0.51036,0.65625,0.12500,0.11503,0.17858,0.19541,1.00000,0.37561,0.72504,0.56775
articulation_delay,0.50,combined_hard_shift,world_model_flow_predictor,1,32,0.73611,0.66767,0.86628,0.78832,0.26916,0.51140,0.78125,0.06250,0.12156,0.19396,0.21056,1.00000,0.40078,0.73442,0.66730
articulation_delay,0.50,combined_hard_shift,world_model_flow_predictor,2,32,0.77004,0.69723,0.88745,0.86527,0.24272,0.52711,0.50000,0.18750,0.11616,0.18659,0.20242,1.00000,0.41748,0.75443,0.43549
articulation_delay,0.50,combined_hard_shift,world_model_flow_predictor,3,32,0.76599,0.72293,0.83949,0.81033,0.20962,0.58231,0.53125,0.12500,0.11227,0.17882,0.19407,1.00000,0.38763,0.73372,0.47739
articulation_delay,0.50,combined_hard_shift,world_model_flow_predictor,4,32,0.74429,0.68900,0.84282,0.75687,0.24124,0.52454,0.46875,0.06250,0.11998,0.18733,0.20356,1.00000,0.38375,0.72561,0.45136
articulation_delay,0.50,combined_hard_shift,world_model_flow_predictor,5,32,0.77017,0.71356,0.86804,0.81091,0.22967,0.48778,0.75000,0.15625,0.11757,0.19049,0.19992,1.00000,0.40666,0.74662,0.62474
articulation_delay,0.50,combined_hard_shift,world_model_flow_predictor,6,32,0.77881,0.76390,0.82735,0.77703,0.18544,0.53765,0.71875,0.15625,0.11433,0.17592,0.18859,1.00000,0.38070,0.73228,0.60485
articulation_delay,0.50,combined_hard_shift,world_model_flow_predictor,7,32,0.77902,0.74791,0.85693,0.78180,0.20274,0.48079,0.71875,0.21875,0.11498,0.18241,0.19267,1.00000,0.39174,0.74191,0.58487
articulation_delay,0.50,combined_hard_shift,world_model_flow_predictor,8,32,0.77751,0.72418,0.87201,0.80618,0.23097,0.52958,0.62500,0.18750,0.11034,0.18066,0.19951,1.00000,0.42304,0.75589,0.52562
articulation_delay,0.50,combined_hard_shift,world_model_flow_predictor,9,32,0.75568,0.70035,0.85220,0.78182,0.24262,0.47507,0.62500,0.03125,0.11643,0.18235,0.20309,1.00000,0.40036,0.73638,0.57791
articulation_delay,0.75,combined_hard_shift,action_direction_projection,0,32,0.56280,0.43735,0.86877,0.71854,0.52209,0.43204,0.59375,0.21875,0.21877,0.30306,0.28458,1.00000,0.31093,0.63270,0.41427
articulation_delay,0.75,combined_hard_shift,action_direction_projection,1,32,0.57693,0.45271,0.85524,0.71468,0.49003,0.47855,0.40625,0.12500,0.21242,0.29082,0.27448,1.00000,0.32182,0.64190,0.32120
articulation_delay,0.75,combined_hard_shift,action_direction_projection,2,32,0.54737,0.42836,0.83839,0.68053,0.54361,0.53514,0.50000,0.12500,0.22043,0.29797,0.29113,1.00000,0.29282,0.61065,0.36851
articulation_delay,0.75,combined_hard_shift,action_direction_projection,3,32,0.52978,0.39297,0.86763,0.71306,0.62575,0.53241,0.50000,0.34375,0.23249,0.32307,0.31496,1.00000,0.29059,0.59903,0.27586
articulation_delay,0.75,combined_hard_shift,action_direction_projection,4,32,0.58269,0.47117,0.84194,0.67564,0.48687,0.43377,0.37500,0.21875,0.20728,0.27789,0.27217,1.00000,0.31723,0.63675,0.26894
articulation_delay,0.75,combined_hard_shift,action_direction_projection,5,32,0.57026,0.45100,0.83884,0.64738,0.47249,0.46239,0.43750,0.21875,0.21225,0.28897,0.27057,1.00000,0.31553,0.63823,0.31089
articulation_delay,0.75,combined_hard_shift,action_direction_projection,6,32,0.58172,0.47115,0.84404,0.65295,0.50292,0.48851,0.46875,0.25000,0.20118,0.28522,0.27723,1.00000,0.32551,0.63808,0.31811
articulation_delay,0.75,combined_hard_shift,action_direction_projection,7,32,0.56125,0.43586,0.85176,0.68691,0.51896,0.48430,0.46875,0.25000,0.21346,0.29439,0.28287,1.00000,0.31166,0.62935,0.31211
articulation_delay,0.75,combined_hard_shift,action_direction_projection,8,32,0.57575,0.44439,0.86490,0.69624,0.50823,0.42476,0.56250,0.25000,0.22960,0.31076,0.28320,1.00000,0.29817,0.62811,0.38477
articulation_delay,0.75,combined_hard_shift,action_direction_projection,9,32,0.57252,0.44925,0.84132,0.67213,0.47959,0.45870,0.46875,0.21875,0.21053,0.29043,0.27225,1.00000,0.32079,0.64004,0.33271
articulation_delay,0.75,combined_hard_shift,calibrated_tree_flow_proxy,0,32,0.74879,0.65361,0.89759,0.87667,0.29931,0.31856,0.65625,0.18750,0.11997,0.19656,0.23194,1.00000,0.37643,0.72326,0.54344
articulation_delay,0.75,combined_hard_shift,calibrated_tree_flow_proxy,1,32,0.76492,0.67929,0.89547,0.86043,0.28134,0.38332,0.59375,0.15625,0.11533,0.18757,0.22587,1.00000,0.38636,0.73183,0.51282
articulation_delay,0.75,combined_hard_shift,calibrated_tree_flow_proxy,2,32,0.76522,0.68658,0.88819,0.87682,0.27339,0.36723,0.68750,0.15625,0.11553,0.18544,0.22452,1.00000,0.37913,0.72793,0.57995
articulation_delay,0.75,combined_hard_shift,calibrated_tree_flow_proxy,3,32,0.76160,0.67811,0.89040,0.87363,0.28679,0.34199,0.62500,0.06250,0.11832,0.19716,0.22889,1.00000,0.37435,0.72307,0.56869
articulation_delay,0.75,combined_hard_shift,calibrated_tree_flow_proxy,4,32,0.74426,0.65031,0.89209,0.89539,0.31024,0.37301,0.53125,0.15625,0.11753,0.18874,0.23331,1.00000,0.38072,0.72167,0.46170
articulation_delay,0.75,combined_hard_shift,calibrated_tree_flow_proxy,5,32,0.76184,0.67612,0.89930,0.86854,0.26924,0.39359,0.53125,0.18750,0.11774,0.19738,0.22431,1.00000,0.37198,0.72802,0.45771
articulation_delay,0.75,combined_hard_shift,calibrated_tree_flow_proxy,6,32,0.76138,0.67522,0.88415,0.82348,0.26156,0.38184,0.81250,0.09375,0.11144,0.19041,0.22191,1.00000,0.38544,0.73277,0.69045
articulation_delay,0.75,combined_hard_shift,calibrated_tree_flow_proxy,7,32,0.75935,0.67573,0.88630,0.86632,0.27850,0.35745,0.62500,0.09375,0.11740,0.19188,0.22633,1.00000,0.37421,0.72376,0.55723
articulation_delay,0.75,combined_hard_shift,calibrated_tree_flow_proxy,8,32,0.74144,0.65839,0.87050,0.83781,0.30525,0.35232,0.71875,0.21875,0.11976,0.19331,0.23409,1.00000,0.36827,0.71067,0.57052
articulation_delay,0.75,combined_hard_shift,calibrated_tree_flow_proxy,9,32,0.75385,0.66120,0.89518,0.88878,0.30134,0.40675,0.53125,0.03125,0.11520,0.19318,0.23161,1.00000,0.38547,0.72689,0.50790
